SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
3, 7.7400, 387, -0.59394836, -0.57147741, 0.28570336, 27.31650925, -34.92757034, 150.87519836, -17.25939369, -22.95710373, 14.71558762, 32.16889572, -33.44067001, -80.80893707, 0.75240940, -0.02287182, 0.38249221, 0.53577685, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.7400, 387, 0.14511715, -1.01946342, -0.01953880, 33.09145737, -11.81256962, -29.10219574, -26.70103455, -69.06553650, 5.65111542, 82.78675079, 9.39443016, -153.70046997, -0.11736479, 0.20974390, -0.62774831, -0.74038166, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.7600, 388, 0.16463783, -0.96862298, 0.03645500, 32.34840775, -9.54813480, -34.63790894, -26.07685852, -69.64173889, 6.20544434, 83.28815460, 10.15067577, -153.96073914, -0.11041856, 0.21352509, -0.62998688, -0.73846555, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.7600, 388, -0.61391747, -0.39648753, 0.31466633, 22.53558350, -41.15658569, 149.16326904, -16.66544151, -21.84681892, 15.17872429, 33.75909424, -36.07743454, -82.81232452, 0.74191612, -0.01109468, 0.40485370, 0.53435105, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.7800, 389, 0.18113571, -0.99441934, 0.00380226, 25.98513412, -14.91919804, -35.90796280, -26.01741409, -69.41124725, 6.40967369, 83.65195465, 10.90163517, -154.31408691, -0.10312624, 0.21657583, -0.63151282, -0.73732728, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.7800, 389, -0.69524425, -0.37954423, 0.43301594, 16.33649826, -48.40604401, 143.10626221, -18.00183868, -20.27176285, 15.97267246, 35.49039459, -38.48629761, -85.07134247, 0.73049676, 0.00017491, 0.42583385, 0.53389132, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.8000, 390, 0.18273443, -1.00454640, 0.01278191, 20.17246056, -15.25140953, -34.92141342, -25.27435112, -69.32482147, 6.40967369, 83.88224792, 11.61837387, -154.67643738, -0.09620358, 0.21920745, -0.63226074, -0.73684424, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.8000, 390, -0.69139194, -0.58134025, 0.49699014, 25.72449875, -46.13201523, 129.78163147, -17.88304901, -18.90327072, 15.60877800, 37.44470215, -40.60224915, -87.30415344, 0.71956539, 0.00900302, 0.44555676, 0.53256339, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.8200, 391, 0.27734846, -0.98169923, 0.01419941, 14.88992405, -15.50690746, -34.06646347, -24.88795662, -69.98744965, 7.05153513, 84.01873779, 12.31659126, -155.03118896, -0.08960149, 0.22166514, -0.63242543, -0.73680007, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.8200, 391, -0.61390567, -0.72485030, 0.55053121, 31.04313850, -41.83516312, 115.89656830, -19.04126358, -18.69670677, 16.70045662, 39.51524353, -42.46509171, -89.42614746, 0.70953667, 0.01587748, 0.46389741, 0.53019327, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.8400, 392, 0.28755373, -0.97273666, 0.06691194, 8.89412689, -18.13979721, -28.56135750, -24.94740295, -70.76532745, 7.02235508, 84.03321075, 12.87895966, -155.44152832, -0.08365936, 0.22287457, -0.63218534, -0.73733968, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.8400, 392, -0.74370700, -0.79439074, 0.51370257, 41.18494797, -34.53824997, 107.90136719, -18.29881668, -16.24375153, 16.33656311, 41.71175766, -44.19342041, -91.41497040, 0.70049685, 0.02126031, 0.48159167, 0.52623355, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.8600, 393, 0.22234468, -1.01883006, -0.05272688, 4.91246891, -25.69675255, -23.67878532, -24.02600288, -70.13150024, 7.13906002, 83.94504547, 13.32860661, -156.00097656, -0.07760842, 0.22249654, -0.63180262, -0.73844272, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.8600, 393, -0.92304665, -0.74673724, 0.42438465, 40.19467926, -22.63806725, 95.31278229, -18.06123543, -15.08182430, 16.63429260, 43.64092636, -45.74888229, -93.05683136, 0.69332862, 0.02626710, 0.49680653, 0.52133369, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.8800, 394, -0.90130186, -0.75658298, 0.39440209, 26.87971687, 7.17685318, 77.79735565, -19.18975258, -13.81661510, 17.03126907, 44.62705994, -47.23319244, -93.80467224, 0.69020808, 0.03293643, 0.50723672, 0.51501352, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.9000, 395, -0.76784891, -0.76118428, 0.44290572, 20.41949844, 34.01128387, 61.09901810, -19.69461250, -13.66169071, 16.33656311, 44.86404800, -48.62964630, -93.75637054, 0.69046533, 0.04009868, 0.51397115, 0.50742823, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.8800, 394, 0.27468246, -1.00472534, -0.11445098, 6.33328104, -26.07104301, -22.24717140, -23.81794548, -70.33317566, 7.31410980, 83.87426758, 13.75041389, -156.54924011, -0.07175238, 0.22202867, -0.63156700, -0.73937678, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.9000, 395, 0.34809741, -0.91776550, 0.00705204, 8.68216133, -14.35971546, -17.87026978, -24.11516953, -70.18912506, 7.25576496, 83.92488861, 14.10308743, -156.85488892, -0.06762601, 0.22254965, -0.63178349, -0.73942423, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.9200, 396, 0.26953915, -0.97991705, 0.00747476, 6.54557467, -11.63015175, -10.96159458, -22.98571014, -70.13150024, 7.57669163, 83.96543121, 14.32649612, -157.11497498, -0.06456532, 0.22251588, -0.63210517, -0.73943305, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.9200, 396, -0.79578149, -0.71682692, 0.31062698, 21.19408226, 19.43894768, 54.93973541, -19.30854225, -12.68050861, 16.63429260, 45.40491104, -49.80413818, -94.03298187, 0.68937248, 0.04549742, 0.52092600, 0.50133008, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.9400, 397, 0.30958709, -0.98335034, -0.00517983, 6.88892174, -13.73162746, -8.10269356, -23.55043983, -71.08223724, 7.54751921, 84.01395416, 14.49024105, -157.40983582, -0.06161245, 0.22192469, -0.63266480, -0.73938400, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.9400, 397, -0.79654777, -0.57904994, 0.25934172, 12.77748775, 17.44353485, 54.48240662, -20.22917175, -11.95753193, 15.70802021, 45.81708908, -50.94681931, -94.36135101, 0.68801707, 0.05173482, 0.52703822, 0.49617210, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.9600, 398, -0.87903762, -0.40127724, 0.36303419, 7.09150362, 24.51336288, 50.89749908, -20.19947815, -10.97634888, 15.74110222, 45.96491623, -52.08042908, -94.48400879, 0.68741989, 0.05857404, 0.53195947, 0.49096048, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.9600, 398, 0.26910281, -0.96910715, 0.01770815, 10.02567959, -15.25464535, -6.79829168, -23.19376945, -69.81459808, 7.19741249, 84.11443329, 14.62657642, -157.73063660, -0.05855198, 0.22104505, -0.63366354, -0.73904091, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.9800, 399, -0.92878646, -0.40660223, 0.43174291, 5.95546341, 20.52604675, 42.67628860, -20.37766075, -11.77678776, 15.34413052, 46.09344482, -53.01757050, -94.60009003, 0.68683869, 0.06426258, 0.53598553, 0.48666462, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.9800, 399, 0.27248624, -0.98136061, 0.02990920, 7.21025372, -12.01049042, -3.12135458, -23.10460281, -70.41960144, 8.07267570, 84.20044708, 14.69979668, -157.97409058, -0.05638819, 0.22019215, -0.63454288, -0.73870915, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.0000, 400, -0.85631168, -0.45439619, 0.43257409, 4.24438620, 18.24381447, 33.47402954, -20.46675682, -10.33083534, 14.84791183, 46.16056824, -53.75615311, -94.65501404, 0.68649733, 0.06878158, 0.53899598, 0.48319131, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.0000, 400, 0.31679851, -0.93765312, 0.08507654, 4.36655378, -8.57598495, -0.13780962, -22.95598984, -69.52649689, 8.04349613, 84.24011993, 14.70086193, -158.14701843, -0.05519117, 0.21925996, -0.63512814, -0.73857385, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.0200, 401, -0.84491575, -0.44555211, 0.43791819, 8.58856392, 9.97076130, 28.61406326, -20.70433807, -10.17591095, 14.81482983, 46.43164063, -54.35804367, -94.83219910, 0.68578577, 0.07179531, 0.54224992, 0.48011291, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.0200, 401, 0.27769983, -0.96543664, 0.11969261, 1.16694045, -5.09707165, 3.47152972, -22.98571014, -70.01626587, 7.63504410, 84.30671692, 14.62908840, -158.22595215, -0.05497585, 0.21841204, -0.63584781, -0.73822188, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.0400, 402, -0.92167926, -0.39216271, 0.43063980, 6.54623508, 12.94453239, 23.44786835, -21.20919991, -9.27219009, 15.27796650, 46.50987625, -54.90012360, -94.83552551, 0.68569309, 0.07476599, 0.54455733, 0.47717118, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.0400, 402, 0.25013712, -0.98496276, 0.05685718, -5.69100046, 3.94888878, 5.71447563, -23.34238243, -70.36198425, 8.21855259, 84.23076630, 14.50983334, -158.11611938, -0.05652686, 0.21824946, -0.63538104, -0.73855466, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.0600, 403, -0.91519034, -0.36188656, 0.44203240, 4.43561459, 11.41743565, 18.67806435, -20.94191933, -8.93652344, 13.95471764, 46.59812164, -55.33122253, -94.85768890, 0.68554837, 0.07706494, 0.54647565, 0.47481462, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.0600, 403, 0.31502262, -0.96416306, -0.02772290, -8.56640244, 11.66797924, 2.09040642, -23.49099541, -69.98744965, 7.34328938, 84.12877655, 14.45901299, -157.87664795, -0.05856270, 0.21921155, -0.63436550, -0.73898393, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.0800, 404, 0.30048612, -0.96492213, 0.02011154, -8.13119602, 8.20307350, 3.65603924, -23.34238243, -70.21794128, 8.18937302, 84.03392029, 14.39293957, -157.70594788, -0.06023175, 0.21969926, -0.63355613, -0.73939914, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.0800, 404, -0.92481452, -0.40004161, 0.43754148, 6.10589075, 3.60925221, 11.06462669, -21.17950439, -9.78860283, 13.88855743, 46.77315140, -55.55492020, -94.94395447, 0.68525034, 0.07784213, 0.54794937, 0.47341752, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.1000, 405, 0.29986379, -0.95836419, 0.01389725, -10.63820648, 1.88709736, 3.21139669, -23.16404724, -69.98744965, 7.69338894, 83.83697510, 14.30753899, -157.66857910, -0.06134883, 0.21927387, -0.63238025, -0.74043941, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.1000, 405, -0.93618625, -0.41294467, 0.38239008, 4.52571058, -5.46461535, 4.72461176, -20.58554840, -8.67831707, 14.31861115, 47.09004593, -55.57895660, -95.19692993, 0.68441385, 0.07731108, 0.54917330, 0.47329634, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.1200, 406, 0.28279051, -0.98524892, -0.04495127, -11.09446716, -3.67943096, 3.94822145, -23.16404724, -69.75697327, 7.51833916, 83.61811066, 14.21836567, -157.73593140, -0.06185053, 0.21823306, -0.63126796, -0.74165332, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.1200, 406, -0.99123800, -0.40989679, 0.37239331, 0.69584835, -5.82726383, -3.55861568, -20.70433807, -9.01398373, 14.68250561, 47.19535065, -55.45105362, -95.29307556, 0.68411636, 0.07633422, 0.54908746, 0.47398403, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.1400, 407, 0.27230081, -0.96508980, 0.00530061, -8.82595539, -2.25296164, 4.03892231, -23.34238243, -70.85175323, 7.98514318, 83.44425201, 14.11428642, -157.77360535, -0.06254217, 0.21728607, -0.63041645, -0.74259704, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.1400, 407, -0.97028148, -0.42308423, 0.31705499, -3.67891669, -8.26134872, -10.55344868, -20.88252640, -9.34965229, 14.38477612, 47.20375061, -55.16834259, -95.36228943, 0.68389511, 0.07482638, 0.54806685, 0.47572178, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.1600, 408, 0.28019047, -0.95605016, -0.03779138, -7.71452951, -3.81424284, 3.91964197, -23.55043983, -70.76532745, 7.34328938, 83.28342438, 14.01493549, -157.85063171, -0.06292366, 0.21615750, -0.62971222, -0.74349117, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.1600, 408, -0.95617104, -0.44031438, 0.29569858, -8.15327644, -13.92248154, -16.28118896, -20.97161865, -9.55621815, 14.51709938, 47.17234039, -54.72640228, -95.48240662, 0.68345863, 0.07278847, 0.54627562, 0.47871614, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.1800, 409, -0.96980560, -0.43307957, 0.29966640, -12.52388573, -14.30817795, -22.27151108, -20.61524582, -9.78860283, 15.11256027, 47.00958633, -54.17097855, -95.53003693, 0.68324929, 0.07046517, 0.54356253, 0.48243648, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.1800, 409, 0.26909611, -0.97982669, -0.06736646, -4.75524855, -7.75223589, 4.16814184, -23.31266022, -70.27555084, 7.48916674, 83.14744568, 13.91670609, -158.00799561, -0.06272713, 0.21460724, -0.62931496, -0.74429286, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.2000, 410, 0.24840474, -0.96380419, -0.01452093, -0.77573431, -7.81514692, 3.51712251, -23.81794548, -70.67889404, 7.48916674, 83.10198975, 13.83473015, -158.16674805, -0.06225551, 0.21319978, -0.62947327, -0.74460298, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.2000, 410, -0.95954543, -0.44330350, 0.30441880, -17.03912544, -13.51439095, -26.32363510, -20.37766075, -10.66650200, 15.24488449, 46.68291855, -53.55074310, -95.49642944, 0.68328571, 0.06832095, 0.53994602, 0.48673537, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.2200, 411, 0.26950124, -0.96999210, -0.05642981, -0.18116254, -11.21150970, 3.51350617, -23.72877693, -70.01626587, 7.60586405, 83.03981781, 13.75507069, -158.39857483, -0.06132502, 0.21139568, -0.62965035, -0.74504477, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.2200, 411, -0.91759413, -0.44522658, 0.30645430, -21.99776459, -17.91423988, -29.44728661, -19.87280083, -11.00217056, 15.24488449, 46.36041260, -52.81836700, -95.56336212, 0.68290663, 0.06591064, 0.53583658, 0.49211130, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.2400, 412, 0.26535657, -0.97228718, -0.02943759, 1.63652778, -12.48278809, 4.52773190, -23.52071762, -70.07388306, 7.66421652, 83.02452087, 13.65088367, -158.64485168, -0.06035465, 0.20938301, -0.63019961, -0.74522781, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.2400, 412, -0.88748658, -0.43603933, 0.35274738, -26.77046585, -16.61059189, -34.47816086, -19.96189308, -11.15709305, 16.27040291, 45.85157394, -52.00392532, -95.51755524, 0.68290907, 0.06355926, 0.53063053, 0.49802276, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.2600, 413, 0.27396810, -0.96198857, 0.01472948, 0.35349283, -8.28634262, 5.36724520, -24.11516953, -70.07388306, 7.83926630, 83.00295258, 13.53257942, -158.79989624, -0.06007010, 0.20777918, -0.63056284, -0.74539244, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.2600, 413, -0.87465602, -0.42036656, 0.40471196, -30.34232330, -10.35011959, -41.87580109, -19.69461250, -11.93171215, 16.56813240, 45.08118820, -51.11476517, -95.22066498, 0.68388665, 0.06114417, 0.52405000, 0.50391668, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.2800, 414, 0.25081840, -0.97134995, 0.01308559, -2.91142225, -4.11899710, 5.78456306, -23.52071762, -69.44006348, 6.96401024, 82.97222900, 13.41162682, -158.86558533, -0.06039803, 0.20664483, -0.63070661, -0.74555963, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.2800, 414, -0.85887605, -0.41734922, 0.43443346, -29.49180412, -4.98756313, -50.22988129, -20.16977882, -11.85424995, 16.50196838, 44.10634613, -50.13034058, -94.65413666, 0.68601018, 0.05816259, 0.51620406, 0.50945127, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.3000, 415, 0.24106464, -0.99138880, -0.02026945, -6.89949512, -2.18516493, 5.31475687, -23.34238243, -70.33317566, 7.31410980, 82.83755493, 13.28746700, -158.89582825, -0.06116109, 0.20562936, -0.63011408, -0.74627888, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.3000, 415, -0.84705746, -0.42171714, 0.46664143, -29.44495773, 2.86340427, -59.10186768, -19.84310150, -13.11945820, 16.43580818, 42.92206955, -49.05705261, -93.80457306, 0.68939626, 0.05469958, 0.50702411, 0.51445836, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.3200, 416, -0.82500476, -0.44083056, 0.42756635, -27.73144913, 4.82428646, -64.92954254, -19.87280083, -13.89407730, 15.90650845, 41.71623993, -47.88551712, -92.88238525, 0.69323999, 0.05056969, 0.49714458, 0.51933455, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.3400, 417, -0.79625410, -0.49139309, 0.38114697, -28.92457008, 2.59849524, -69.21293640, -19.51642609, -14.61705399, 16.79969978, 40.53089142, -46.60490799, -91.99868774, 0.69707072, 0.04595717, 0.48662007, 0.52457732, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.3200, 416, 0.24273555, -0.98177606, 0.02748137, -9.62445450, 1.37278831, 4.11357355, -23.87738991, -69.55530548, 7.02235508, 82.69043732, 13.19033623, -158.85182190, -0.06227208, 0.20518272, -0.62925601, -0.74703360, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.3400, 417, 0.25406063, -0.98256052, -0.02314532, -12.85229874, 1.18158126, 2.67058706, -23.52071762, -69.52649689, 6.70142841, 82.44823456, 13.10891724, -158.81828308, -0.06339324, 0.20472243, -0.62776583, -0.74831820, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.3600, 418, -0.79824930, -0.54120147, 0.37636417, -30.71696854, 11.79183388, -77.70889282, -19.30854225, -15.93390369, 15.31104851, 39.12068176, -45.22533035, -90.84694672, 0.70221126, 0.04115950, 0.47443998, 0.52925611, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.3600, 418, 0.24105234, -0.98527515, -0.07918961, -13.39795208, 1.46072805, 2.26226115, -23.58016396, -69.98744965, 6.84730530, 82.19435120, 13.03303432, -158.78067017, -0.06452817, 0.20430870, -0.62617922, -0.74966246, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 8.3800, 419, 0.23197089, -1.00127649, -0.09598703, -15.70696259, 1.10033822, 3.69913769, -24.29350471, -69.98744965, 6.43885374, 81.88102722, 12.91461849, -158.74774170, -0.06597999, 0.20356266, -0.62428659, -0.75131565, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.3800, 419, -0.79967397, -0.60814279, 0.36677724, -33.15391922, 19.38554382, -86.76573181, -19.16005325, -15.88226223, 16.23731995, 37.53166199, -43.70949936, -89.50362396, 0.70839792, 0.03610826, 0.46052030, 0.53365695, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 8.4000, 420, -0.82091802, -0.69058472, 0.28145993, -38.19342041, 17.64090538, -94.00628662, -18.86307526, -18.77416801, 15.47645473, 35.90914536, -42.01419449, -88.22120667, 0.71455306, 0.03074813, 0.44515979, 0.53879607, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
